ProviderID,Provider Name,Provider Address,City,Zip,Phone,Phone Ext,Hours,Material Handled,Service Description,Restrictions,Minimum Volume,Maximum Volume,Property Type,Fee,Pickup Allowed,Dropoff Allowed,Mail In Allowed,TIBN,eCycle,Location,Provider URL,Mapping Location,GeoLocation
343,Bow Lake Recycling & Transfer Station,18800 Orillia Rd S,Tukwila,98188,(206) 477-4466,,"<strong>Station hours</strong> <span style=""color:#F00"">(different from recycle area hours listed below)</span>:  Mon-Thurs:  24 hours a day  Fri: 12 a.m.  11:30 p.m.  Sat and Sun: 8:30 a.m.  5:30 p.m.  <strong>Recycle area hours</strong> <span style=""color:#F00"">(different from station hours listed above)</span>:  Mon-Fri 6:00 a.m.  8:00 p.m.  Sat and Sun: 8:30 a.m.  5:30 p.m.    The following materials are accepted <strong>only</strong> during <em>Recycle area hours</em>:  <ul><li><a href=""/solidwaste/facilities/documents/commingled-recycling-guide-facilities.pdf"" title=""guide to commingled recyclable materials (PDF)"">Commingled recyclable materials</a></li><li>Appliances</li><li>Mercury-containing light bulbs and tubes</li><li>Textiles</li><li>Yard waste</li></ul><p>For more information, see <a href=""#services"" title=""jump to Recycling services"">Recycling services</a>.</p><p>This facility is closed on Thanksgiving, Christmas, and New Years Day",Pallets,Accepts pallets. Nails and staples in the wood are acceptable. Place clean wood in the recycle area.,"All wood must be free of paint, preservatives, metals, concrete, etc., be less than 8 feet in length and less than 2 feet in diameter. Clean wood must be separated from garbage for recycling.",,,"Business, Residents",$75 per ton with a minimum fee of $12 per entry. The entry fee covers the first 320 pounds.,FALSE,TRUE,FALSE,FALSE,FALSE,18800 Orillia Rd S WA 98188,,"18800 Orillia Rd S
Tukwila 98188","18800 Orillia Rd S
Tukwila 98188"
461,"Hungry Buzzard Recovery, LLC",Pick-up service only,,,(425) 489-9235,,Mon-Fri: 7am - 5pm,Clean Soil,Will pick up land clearing debris.,,,,"Business, Residents",Call for details.,TRUE,FALSE,FALSE,FALSE,FALSE,,http://www.hungrybuzzard.com,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Wood,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Audio Video and Camera equipment,"Accepts audio/video equipment, cameras and camera supplies.",,,480 cubic feet,"Business, Residents","Portable DVD players accepted for free. FREE for E-Cycle Washington eligible groups including residents, small businesses (<50 employees corporate-wide), school districts (no colleges or universities), chartities and non-profit groups.    Volume pricing.    See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.",TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,"Cell Phones, Smart Phones, Mobile Devices","Accepts cell phones, PDAs and pagers for recycling.",,,480 cubic feet,"Business, Residents",Free.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Monitors,Authorized E-Cycle Washington Collector.  Accepts computer monitors for recycling.,,,480 cubic feet,"Business, Residents","See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.      Monitors=FREE for E-Cycle Washington eligible groups including residents, small businesses (< 50 employees corporate-wide), school districts (no colleges or universities), charities and non-profit groups.  Pick-up fee applies.    Business customers see <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.",TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,"Printers, Copiers, Fax Machines, Peripherals","Accepts printers, copiers, fax machines, scanners, keyboards and mice for recycling.",,,480 cubic feet,"Business, Residents",Printers=$10 each  Scanners=$10 each  Keyboards=$0 each  Mice=$0 each  Copiers=$10 each  Fax machines=$10 each      See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,"Computers, Laptops, Tablets",Authorized E-Cycle Washington Collector.  Accepts computers and laptops for recycling.,,,480 cubic feet,"Business, Residents","See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.      Computers and Laptops=FREE for E-Cycle Washington eligible groups including residents, small businesses (< 50 employees corporate-wide), school districts (no colleges or universities), charities and non-profit groups.  Pick-up fee applies.    Business customers see <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.",TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,TVs,Authorized E-Cycle Washington collector.  Accepts televisions for recycling.,Please call ahead if you have a large screen or console TV.    ,,480 cubic feet,"Business, Residents","See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.      Television=FREE for E-Cycle Washington eligible groups including residents, small businesses (< 50 employees corporate-wide), school districts (no colleges or universities), charities and non-profit groups.  Pick-up fee applies.    Business customers see <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.    ",TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,"Brush, Woody Waste","A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Clean Soil,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Rock,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Yard Waste,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
461,"Hungry Buzzard Recovery, LLC",Pick-up service only,,,(425) 489-9235,,Mon-Fri: 7am - 5pm,Yard Waste,Will pick up land clearing debris including.     ,,,,"Business, Residents",Call for details.,TRUE,FALSE,FALSE,FALSE,FALSE,,http://www.hungrybuzzard.com,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Aluminum Cans,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Ferrous Metals,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,"Steel, Tin Cans","A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Pallets,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Books,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Cardboard,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Mixed Paper,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Newspaper,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Office Paper,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Phone Books,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Polycoated Cardboard,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
581,KT Recycling (formerly Kendall Trucking and Recycling),Pick-up service only,,,(206) 545-6950,,Mon-Fri: 7am - 6pm and Sat: 8am - 4pm. Night service available.,Mixed Paper,,,,,"Business, Residents",,TRUE,FALSE,FALSE,FALSE,FALSE,,http://ktrecyclingwa.com,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Pulltabs,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Shredded Paper,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Inkjet Cartridges,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Ribbon Cartridges,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Toner Cartridges,"A junk removal service that provides recycling for metal, wood, appliances, ewaste, fluorescent bulbs and tubes, yard waste, concrete, paper and printer cartridges. See <a href=http://www.buzz-bee.net/recycling.html>more information about recyclable materials</a>.",Does not accept hazardous materials except ewaste and fluorescent bulbs and tubes.,,,"Business, Residents",See <a href=http://www.buzz-bee.net/pricing.html>Busby pricing fees</a>.,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Acoustic Ceiling Tile,All acoustic ceiling is accepted for CDL recycling   ,,None,None,"Business, Residents","Bed of Truck Measurements: 12 feet long, 8 feet wide and 5 feet high  Truck Volume: Approx. 18 cubic yards in Volume or 480 cubic feet  Volume Load <a href=http://buzz-bee.net/pricing.html>Rates</a>:    Minimum.(up to 60 cubic feet)............$87.50    1/6...(60 to 80 cubic feet)..............$120.00    1/4...(80 to 120 cubic feet).............$180.00    3/8...(120 to 180 cubic feet)............$240.00    1/2...(180 to 240 cubic feet)............$300.00    5/8...(240 to 300 cubic feet)............$350.00    3/4...(300 to 360 cubic feet)............$390.00    7/8...(360 to 420 cubic feet)............$440.00    Full..(420 to 480 cubic feet)............$480.00",TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Asphalt,All asphalt is accepted for recycling,,None,None,"Business, Residents",Volume Load <a href=http://buzz-bee.net/pricing.html>Rates</a>:  1/2 Cubic Yard............................$60.00    1 Cubic Yard..............................$120.00    1.5 Cubic Yards...........................$180.00    2 Cubic Yards.............................$240.00    2.5 Cubic Yards...........................$300.00    3 Cubic Yards.............................$360.00    3.5 Cubic Yards...........................$420.00    4 Cubic Yards (Full Load).................$480.00,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Asphalt Roofing,All asphalt roofing is accepted for recycling,,None,None,"Business, Residents",Volume Load <a href=http://buzz-bee.net/pricing.html>Rates</a>:  1/2 Cubic Yard............................$60.00    1 Cubic Yard..............................$120.00    1.5 Cubic Yards...........................$180.00    2 Cubic Yards.............................$240.00    2.5 Cubic Yards...........................$300.00    3 Cubic Yards.............................$360.00    3.5 Cubic Yards...........................$420.00    4 Cubic Yards (Full Load).................$480.00,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Brick,All brick is accepted for recycling,,None,None,"Business, Residents",1/2 Cubic Yard............................$60.00    1 Cubic Yard..............................$120.00    1.5 Cubic Yards...........................$180.00    2 Cubic Yards.............................$240.00    2.5 Cubic Yards...........................$300.00    3 Cubic Yards.............................$360.00    3.5 Cubic Yards...........................$420.00    4 Cubic Yards (Full Load).................$480.00,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Drywall,All drywall is accepted for CDL recycling,,None,None,"Business, Residents","Bed of Truck Measurements: 12 feet long, 8 feet wide and 5 feet high  Truck Volume: Approx. 18 cubic yards in Volume or 480 cubic feet  Volume Load <a href=http://buzz-bee.net/pricing.html>Rates</a>:    Minimum.(up to 60 cubic feet)............$87.50    1/6...(60 to 80 cubic feet)..............$120.00    1/4...(80 to 120 cubic feet).............$180.00    3/8...(120 to 180 cubic feet)............$240.00    1/2...(180 to 240 cubic feet)............$300.00    5/8...(240 to 300 cubic feet)............$350.00    3/4...(300 to 360 cubic feet)............$390.00    7/8...(360 to 420 cubic feet)............$440.00    Full..(420 to 480 cubic feet)............$480.00",TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Fiberglass,All fiberglass is accepted for CDL recycling,,None,None,"Business, Residents","Bed of Truck Measurements: 12 feet long, 8 feet wide and 5 feet high  Truck Volume: Approx. 18 cubic yards in Volume or 480 cubic feet  Volume Load <a href=http://buzz-bee.net/pricing.html>Rates</a>:    Minimum.(up to 60 cubic feet)............$87.50    1/6...(60 to 80 cubic feet)..............$120.00    1/4...(80 to 120 cubic feet).............$180.00    3/8...(120 to 180 cubic feet)............$240.00    1/2...(180 to 240 cubic feet)............$300.00    5/8...(240 to 300 cubic feet)............$350.00    3/4...(300 to 360 cubic feet)............$390.00    7/8...(360 to 420 cubic feet)............$440.00    Full..(420 to 480 cubic feet)............$480.00",TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Plaster,All plaster is accepted for recycling,,None,None,"Business, Residents",Volume Load <a href=http://buzz-bee.net/pricing.html>Rates</a>:  1/2 Cubic Yard............................$60.00    1 Cubic Yard..............................$120.00    1.5 Cubic Yards...........................$180.00    2 Cubic Yards.............................$240.00    2.5 Cubic Yards...........................$300.00    3 Cubic Yards.............................$360.00    3.5 Cubic Yards...........................$420.00    4 Cubic Yards (Full Load).................$480.00,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Porcelain,All porcelain is accepted for CDL recycling,,None,None,"Business, Residents",Volume Load <a href=http://buzz-bee.net/pricing.html>Rates</a>:  1/2 Cubic Yard............................$60.00    1 Cubic Yard..............................$120.00    1.5 Cubic Yards...........................$180.00    2 Cubic Yards.............................$240.00    2.5 Cubic Yards...........................$300.00    3 Cubic Yards.............................$360.00    3.5 Cubic Yards...........................$420.00    4 Cubic Yards (Full Load).................$480.00,TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Reusable Building Materials,All non-hazardous* reusable building material is accepted for donation or recycling.,*No asbestos containing material.,None,None,"Business, Residents","Bed of Truck Measurements: 12 feet long, 8 feet wide and 5 feet high  Truck Volume: Approx. 18 cubic yards in Volume or 480 cubic feet  Volume Load <a href=http://buzz-bee.net/pricing.html>Rates</a>:    Minimum.(up to 60 cubic feet)............$87.50    1/6...(60 to 80 cubic feet)..............$120.00    1/4...(80 to 120 cubic feet).............$180.00    3/8...(120 to 180 cubic feet)............$240.00    1/2...(180 to 240 cubic feet)............$300.00    5/8...(240 to 300 cubic feet)............$350.00    3/4...(300 to 360 cubic feet)............$390.00    7/8...(360 to 420 cubic feet)............$440.00    Full..(420 to 480 cubic feet)............$480.00",TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Rigid Foam Insulation Board,All rigid foam insulation board is accepted for CDL recycling,,None,None,"Business, Residents","Bed of Truck Measurements: 12 feet long, 8 feet wide and 5 feet high  Truck Volume: Approx. 18 cubic yards in Volume or 480 cubic feet  Volume Load <a href=http://buzz-bee.net/pricing.html>Rates</a>:    Minimum.(up to 60 cubic feet)............$87.50    1/6...(60 to 80 cubic feet)..............$120.00    1/4...(80 to 120 cubic feet).............$180.00    3/8...(120 to 180 cubic feet)............$240.00    1/2...(180 to 240 cubic feet)............$300.00    5/8...(240 to 300 cubic feet)............$350.00    3/4...(300 to 360 cubic feet)............$390.00    7/8...(360 to 420 cubic feet)............$440.00    Full..(420 to 480 cubic feet)............$480.00",TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
584,Busby Junk Removal LLC,Pick-up service only,,,(877) 404-5865,,Mon-Sun: 8am - 5pm,Mixed Glass,All mixed glass is accepted for CDL recycling,,None,None,"Business, Residents","Bed of Truck Measurements: 12 feet long, 8 feet wide and 5 feet high  Truck Volume: Approx. 18 cubic yards in Volume or 480 cubic feet  Volume Load <a href=http://buzz-bee.net/pricing.html>Rates</a>:    Minimum.(up to 60 cubic feet)............$87.50    1/6...(60 to 80 cubic feet)..............$120.00    1/4...(80 to 120 cubic feet).............$180.00    3/8...(120 to 180 cubic feet)............$240.00    1/2...(180 to 240 cubic feet)............$300.00    5/8...(240 to 300 cubic feet)............$350.00    3/4...(300 to 360 cubic feet)............$390.00    7/8...(360 to 420 cubic feet)............$440.00    Full..(420 to 480 cubic feet)............$480.00",TRUE,FALSE,FALSE,TRUE,TRUE,,http://www.buzz-bee.net,Pick-up service only,Pick-up service only
